YEAR,MM,DD,T2M_MAX,T2M_MIN,NAMES
2000,8,1,29.54,21.43,bobo
2000,8,2,27.06,21.83,bobo
2000,8,3,27.61,20.98,bobo
2000,8,4,28.95,20.4,bobo
2000,8,5,30.59,20.86,bobo
2000,8,6,31.52,22.2,bobo
2000,8,7,27.73,22.16,bobo
2000,8,8,29.27,21.55,bobo
2000,8,9,30.37,21.7,bobo
2000,8,10,27.22,22.08,bobo
2000,8,11,27.86,20.76,bobo
2000,8,12,28.97,20.87,bobo
2000,8,13,30.49,21.1,bobo
2000,8,14,27.32,22.08,bobo
2000,8,15,28.4,20.81,bobo
2000,8,16,28.79,20.62,bobo
2000,8,17,28.94,20.19,bobo
2000,8,18,29.98,20.97,bobo
2000,8,19,28.47,21.54,bobo
2000,8,20,26.57,22.05,bobo
2000,8,21,29.33,21.5,bobo
2000,8,22,29.72,20.61,bobo
2000,8,23,29.68,21.58,bobo
2000,8,24,29.15,21.63,bobo
2000,8,25,30.38,22.12,bobo
2000,8,26,30.43,22.28,bobo
2000,8,27,30,22.53,bobo
2000,8,28,30.6,22.36,bobo
2000,8,29,30.53,23.61,bobo
2000,8,30,30.19,21.55,bobo
2000,8,31,29.9,21.94,bobo
2000,9,1,29.67,21.24,bobo
2000,9,2,29.92,22.33,bobo
2000,9,3,31.41,21.77,bobo
2000,9,4,31.39,22.9,bobo
2000,9,5,29.2,22.77,bobo
2000,9,6,30.44,21.11,bobo
2000,9,7,30.76,22.26,bobo
2000,9,8,31.8,22.86,bobo
2000,9,9,28.39,22.56,bobo
2000,9,10,28.94,21.4,bobo
2000,9,11,30.37,20.87,bobo
2000,9,12,28.94,22.36,bobo
2000,9,13,28.66,20.97,bobo
2000,9,14,27.55,21.14,bobo
2000,9,15,29.62,21.37,bobo
2000,9,16,28.56,21.28,bobo
2000,9,17,30.05,20.15,bobo
2000,9,18,29.36,22.48,bobo
2000,9,19,28.25,22.09,bobo
2000,9,20,29.26,20.31,bobo
2000,9,21,30.51,21.63,bobo
2000,9,22,31.87,21.88,bobo
2000,9,23,31.89,21.54,bobo
2000,9,24,29.54,21.97,bobo
2000,9,25,27.48,22.56,bobo
2000,9,26,28.9,21.8,bobo
2000,9,27,29.95,21.41,bobo
2000,9,28,28.35,22.39,bobo
2000,9,29,29.55,21.83,bobo
2000,9,30,27.08,21.69,bobo
2000,10,1,28.99,20.74,bobo
2000,10,2,29.99,20.7,bobo
2000,10,3,31.3,21.47,bobo
2000,10,4,31.03,21.6,bobo
2000,10,5,31.19,21.21,bobo
2000,10,6,32.15,21.76,bobo
2000,10,7,32.53,22.27,bobo
2000,10,8,31.29,21.87,bobo
2000,10,9,30.37,21.42,bobo
2000,10,10,30.18,20.93,bobo
2000,10,11,28.29,21.42,bobo
2000,10,12,30.28,21.59,bobo
2000,10,13,31.25,22.15,bobo
2000,10,14,30.98,23.46,bobo
2000,10,15,30.81,21.99,bobo
2000,10,16,32.05,21.51,bobo
2000,10,17,31.19,21.04,bobo
2000,10,18,32.01,21.8,bobo
2000,10,19,31.97,21.23,bobo
2000,10,20,31.16,21.7,bobo
2000,10,21,31.33,21.47,bobo
2000,10,22,30.18,21.76,bobo
2000,10,23,31.59,22.1,bobo
2000,10,24,31.91,21.94,bobo
2000,10,25,32.22,21.4,bobo
2000,10,26,32.97,20.12,bobo
2000,10,27,33.11,21.17,bobo
2000,10,28,32.99,19.34,bobo
2000,10,29,32.29,21.46,bobo
2000,10,30,32.37,20.94,bobo
2000,10,31,31.39,21.16,bobo
2000,11,1,31.28,23.69,bobo
2000,11,2,33.39,20.65,bobo
2000,11,3,32.54,20.89,bobo
2000,11,4,33.69,21.44,bobo
2000,11,5,33.99,18.98,bobo
2000,11,6,33.09,17.56,bobo
2000,11,7,33.08,18.83,bobo
2000,11,8,33.3,19.19,bobo
2000,11,9,33.12,20.78,bobo
2000,11,10,33.62,18.46,bobo
2000,11,11,33.45,19.69,bobo
2000,11,12,31.94,19.14,bobo
2000,11,13,33.67,17.65,bobo
2000,11,14,34.05,18.36,bobo
2000,11,15,33.87,19.36,bobo
2000,11,16,31.9,20.94,bobo
2000,11,17,34.43,16.56,bobo
2000,11,18,34.09,16.54,bobo
2000,11,19,33.99,18.04,bobo
2000,11,20,34.16,17.8,bobo
2000,11,21,34.41,15.91,bobo
2000,11,22,34.23,18.24,bobo
2000,11,23,32.05,16.84,bobo
2000,11,24,32.19,14.3,bobo
2000,11,25,34.6,14.37,bobo
2000,11,26,34.23,14.26,bobo
2000,11,27,35.52,15.51,bobo
2000,11,28,35.12,14.62,bobo
2000,11,29,34.8,15.35,bobo
2000,11,30,34.05,15.33,bobo
2000,12,1,33.33,15.18,bobo
2000,12,2,33.46,13.95,bobo
2000,12,3,33.94,14.32,bobo
2000,12,4,33.98,13.87,bobo
2000,12,5,33.03,16.05,bobo
2000,12,6,33.01,15.14,bobo
2000,12,7,29.91,16.69,bobo
2000,12,8,27.48,16.83,bobo
2000,12,9,31.99,14.83,bobo
2000,12,10,33.15,14.08,bobo
2000,12,11,30.14,15.94,bobo
2000,12,12,26.57,15.8,bobo
2000,12,13,31.78,14.01,bobo
2000,12,14,29.5,14.51,bobo
2000,12,15,30.98,14.93,bobo
2000,12,16,32.66,14.2,bobo
2000,12,17,32.93,15.02,bobo
2000,12,18,33.92,15.55,bobo
2000,12,19,34.33,15.71,bobo
2000,12,20,35.08,15.14,bobo
2000,12,21,34.36,15.39,bobo
2000,12,22,35.07,17.32,bobo
2000,12,23,32.34,15.73,bobo
2000,12,24,35.71,14.65,bobo
2000,12,25,35.15,14.31,bobo
2000,12,26,35.9,14.08,bobo
2000,12,27,35.71,14.28,bobo
2000,12,28,35.92,14.62,bobo
2000,12,29,35.22,15.08,bobo
2000,12,30,35.55,14.73,bobo
2000,12,31,35.74,14.16,bobo
2001,1,1,35.23,14.26,bobo
2001,1,2,34.33,15.05,bobo
2001,1,3,33.37,17.03,bobo
2001,1,4,34.73,15.43,bobo
2001,1,5,33.9,16.57,bobo
2001,1,6,33.92,14.08,bobo
2001,1,7,32.67,14.08,bobo
2001,1,8,34.49,15.39,bobo
2001,1,9,34.16,16.83,bobo
2001,1,10,34.48,16.85,bobo
2001,1,11,35.03,14.5,bobo
2001,1,12,35.32,14.79,bobo
2001,1,13,35.3,14.62,bobo
2001,1,14,35.4,14.01,bobo
2001,1,15,35.79,14.49,bobo
2001,1,16,34.98,15.14,bobo
2001,1,17,35.96,16.05,bobo
2001,1,18,34.81,15.74,bobo
2001,1,19,35.76,15.33,bobo
2001,1,20,34.87,16.01,bobo
2001,1,21,34.7,14.13,bobo
2001,1,22,34.6,14.62,bobo
2001,1,23,NA,NA,bobo
2001,1,24,34.32,14.3,bobo
2001,1,25,33.87,14.4,bobo
2001,1,26,33.89,14.68,bobo
2001,1,27,34.07,15.19,bobo
2001,1,28,34.65,15.1,bobo
2001,1,29,35.34,14.46,bobo
2001,1,30,36.2,15.41,bobo
2001,1,31,36.84,15.89,bobo
2001,2,1,36.55,18.01,bobo
2001,2,2,36.82,16.22,bobo
2001,2,3,37.39,15.83,bobo
2001,2,4,36.77,17.16,bobo
2001,2,5,32.81,17.24,bobo
2001,2,6,35.76,16.37,bobo
2001,2,7,34.4,17.13,bobo
2001,2,8,34.69,15.3,bobo
2001,2,9,34.72,15.63,bobo
2001,2,10,35.3,15.87,bobo
2001,2,11,33.58,16.65,bobo
2001,2,12,34.15,15.78,bobo
2001,2,13,32.66,14.35,bobo
2001,2,14,31.7,13.46,bobo
2001,2,15,32.95,13.27,bobo
2001,2,16,35.12,14.09,bobo
2001,2,17,36.2,15.95,bobo
2001,2,18,36.87,17.23,bobo
2001,2,19,37.27,18.09,bobo
2001,2,20,38.71,18.46,bobo
2001,2,21,37.65,20.05,bobo
2001,2,22,39.22,19.78,bobo
2001,2,23,39.15,21.06,bobo
2001,2,24,38.91,17.98,bobo
2001,2,25,38.3,19.06,bobo
2001,2,26,37.69,21.04,bobo
2001,2,27,40.37,19.34,bobo
2001,2,28,39.7,21.37,bobo
2001,3,1,38.8,20.05,bobo
2001,3,2,39.6,20.3,bobo
2001,3,3,40.9,19.93,bobo
2001,3,4,40.83,20.36,bobo
2001,3,5,39.81,23.47,bobo
2001,3,6,39.48,24.87,bobo
2001,3,7,40.07,19.29,bobo
2001,3,8,37.82,19.07,bobo
2001,3,9,39.03,20.17,bobo
2001,3,10,38.98,17.98,bobo
2001,3,11,39.9,20.58,bobo
2001,3,12,38.13,22.49,bobo
2001,3,13,40.38,24.75,bobo
2001,3,14,32.6,25.52,bobo
2001,3,15,38.44,23.28,bobo
2001,3,16,37.33,25.8,bobo
2001,3,17,39.89,25.94,bobo
2001,3,18,38.15,21.15,bobo
2001,3,19,39.77,22.08,bobo
2001,3,20,39.85,21.87,bobo
2001,3,21,38.65,20.19,bobo
2001,3,22,40.19,20.38,bobo
2001,3,23,37.92,24.3,bobo
2001,3,24,38.84,26.39,bobo
2001,3,25,39.62,23.79,bobo
2001,3,26,39.45,21.83,bobo
2001,3,27,39.9,22.65,bobo
2001,3,28,39.09,23.02,bobo
2001,3,29,36.85,24.87,bobo
2001,3,30,37.69,25.04,bobo
2001,3,31,38.33,26.16,bobo
2001,4,1,40.5,24.53,bobo
2001,4,2,39.04,21.58,bobo
2001,4,3,36.77,23.01,bobo
2001,4,4,39.35,24.26,bobo
2001,4,5,40.65,26.52,bobo
2001,4,6,34.12,25.73,bobo
2001,4,7,33.75,24.97,bobo
2001,4,8,37.73,24.11,bobo
2001,4,9,39.18,24.46,bobo
2001,4,10,39.99,24.51,bobo
2001,4,11,36.69,25.37,bobo
2001,4,12,36.04,25.32,bobo
2001,4,13,34.65,25.04,bobo
2001,4,14,35.53,25.4,bobo
2001,4,15,40.26,25.6,bobo
2001,4,16,39.48,26,bobo
2001,4,17,38.79,25.43,bobo
2001,4,18,36,25.02,bobo
2001,4,19,36.83,24.72,bobo
2001,4,20,38.25,25.69,bobo
2001,4,21,34.23,25.58,bobo
2001,4,22,37.02,25.71,bobo
2001,4,23,38.52,24.76,bobo
2001,4,24,39.87,26.2,bobo
2001,4,25,40.65,26.07,bobo
2001,4,26,34.81,27.69,bobo
2001,4,27,36.29,25.63,bobo
2001,4,28,38.96,25.63,bobo
2001,4,29,38.58,24.65,bobo
2001,4,30,34.58,25.55,bobo
2001,5,1,36.05,24.4,bobo
2001,5,2,37.77,25.66,bobo
2001,5,3,37.66,26.31,bobo
2001,5,4,34.9,26.74,bobo
2001,5,5,32.47,24.92,bobo
2001,5,6,39.64,24.97,bobo
2001,5,7,37.45,25.4,bobo
2001,5,8,37.65,25.33,bobo
2001,5,9,38.8,25.58,bobo
2001,5,10,39.33,25.02,bobo
2001,5,11,35.62,25.31,bobo
2001,5,12,32.92,25.38,bobo
2001,5,13,34.19,24.56,bobo
2001,5,14,38.05,24.15,bobo
2001,5,15,35.77,25.21,bobo
2001,5,16,33.19,25.18,bobo
2001,5,17,35.61,24.85,bobo
2001,5,18,34.68,25.26,bobo
2001,5,19,33.62,24.95,bobo
2001,5,20,35.46,23.79,bobo
2001,5,21,36.91,23.8,bobo
2001,5,22,37.43,24.91,bobo
2001,5,23,35.4,24.08,bobo
2001,5,24,31.52,24.96,bobo
2001,5,25,33.52,23.7,bobo
2001,5,26,38.11,22.48,bobo
2001,5,27,36.37,23.8,bobo
2001,5,28,37.3,24.24,bobo
2001,5,29,34.71,24.22,bobo
2001,5,30,32.07,24.03,bobo
2001,5,31,35.44,22.89,bobo
2001,6,1,36.48,22.33,bobo
2001,6,2,32.78,23.93,bobo
2001,6,3,32.46,23.87,bobo
2001,6,4,36.95,22.74,bobo
2001,6,5,34.9,23.18,bobo
2001,6,6,29.49,22.94,bobo
2001,6,7,33.73,22.93,bobo
2001,6,8,34.16,22.9,bobo
2001,6,9,33.62,23.83,bobo
2001,6,10,33.89,22.9,bobo
2001,6,11,32.95,23.09,bobo
2001,6,12,33.08,21.76,bobo
2001,6,13,32.87,22.58,bobo
2001,6,14,33.73,23.07,bobo
2001,6,15,30.09,23.55,bobo
2001,6,16,30.37,22.76,bobo
2001,6,17,34.3,22.87,bobo
2001,6,18,34.87,23.56,bobo
2001,6,19,33.97,22.83,bobo
2001,6,20,33,22.93,bobo
2001,6,21,32.07,22.85,bobo
2001,6,22,30.47,23.76,bobo
2001,6,23,30.29,22.33,bobo
2001,6,24,30.03,21.78,bobo
2001,6,25,30.12,21.43,bobo
2001,6,26,33.61,21.41,bobo
2001,6,27,32.48,22.6,bobo
2001,6,28,29.05,23.02,bobo
2001,6,29,32.04,22.03,bobo
2001,6,30,32.79,21.56,bobo
2001,7,1,33.17,22.83,bobo
2001,7,2,30.82,22.23,bobo
2001,7,3,30.37,23.19,bobo
2001,7,4,31.55,21.76,bobo
2001,7,5,33.44,21.55,bobo
2001,7,6,33.31,22.65,bobo
2001,7,7,32.65,22.48,bobo
2001,7,8,33.69,21.33,bobo
2001,7,9,34.35,22.72,bobo
2001,7,10,32.22,22.75,bobo
2001,7,11,30.9,23.34,bobo
2001,7,12,30.69,22.87,bobo
2001,7,13,31.61,21.88,bobo
2001,7,14,34.98,22.23,bobo
2001,7,15,30.49,22.79,bobo
2001,7,16,29.78,23.01,bobo
2001,7,17,27.66,22.6,bobo
2001,7,18,31,21.21,bobo
2001,7,19,31.89,21.56,bobo
2001,7,20,30.34,22.69,bobo
2001,7,21,28.91,22.37,bobo
2001,7,22,29.62,21.39,bobo
2001,7,23,28.05,22,bobo
2001,7,24,28.56,20.94,bobo
2001,7,25,28.66,20.73,bobo
2001,7,26,28.41,21.58,bobo
2001,7,27,28.47,21.31,bobo
2001,7,28,30.21,20.01,bobo
2001,7,29,30.62,22.35,bobo
2001,7,30,28.6,22.41,bobo
2001,7,31,28.18,21.02,bobo
2001,8,1,27.48,21.37,bobo
2001,8,2,27.74,21.35,bobo
2001,8,3,30.68,19.76,bobo
2001,8,4,30.15,20.95,bobo
2001,8,5,29.88,21.39,bobo
2001,8,6,31.6,23.12,bobo
2001,8,7,29.33,22.48,bobo
2001,8,8,27.32,22.58,bobo
2001,8,9,29.78,21.18,bobo
2001,8,10,29.74,21.69,bobo
2001,8,11,31.05,21.96,bobo
2001,8,12,29.66,21.98,bobo
2001,8,13,29.85,22.29,bobo
2001,8,14,29.62,21.13,bobo
2001,8,15,30.35,21.6,bobo
2001,8,16,30.13,22.26,bobo
2001,8,17,30.8,21.48,bobo
2001,8,18,32.26,22.11,bobo
2001,8,19,31.13,22.64,bobo
2001,8,20,29,23.49,bobo
2001,8,21,28.12,22.8,bobo
2001,8,22,28.52,22.02,bobo
2001,8,23,29.39,22.01,bobo
2001,8,24,29.38,21.4,bobo
2001,8,25,28.71,22.1,bobo
2001,8,26,29.62,20.73,bobo
2001,8,27,30.06,21.82,bobo
2001,8,28,28.93,22.01,bobo
2001,8,29,28.44,22.25,bobo
2001,8,30,28.93,21.39,bobo
2001,8,31,29.96,22.2,bobo
2001,9,1,29.99,21.48,bobo
2001,9,2,29.06,21.71,bobo
2001,9,3,28.72,21.6,bobo
2001,9,4,28.76,22.71,bobo
2001,9,5,30.8,20.9,bobo
2001,9,6,27.64,22.62,bobo
2001,9,7,28.35,21.49,bobo
2001,9,8,28.15,21.75,bobo
2001,9,9,28.58,22.31,bobo
2001,9,10,26.78,22.4,bobo
2001,9,11,30.1,20.37,bobo
2001,9,12,31.34,21.89,bobo
2001,9,13,30.13,22.71,bobo
2001,9,14,30.3,21.53,bobo
2001,9,15,28.98,21.05,bobo
2001,9,16,28.08,21.58,bobo
2001,9,17,30.16,21.55,bobo
2001,9,18,29.23,21.44,bobo
2001,9,19,28.58,21.63,bobo
2001,9,20,29.04,20.49,bobo
2001,9,21,30.85,21.96,bobo
2001,9,22,31.51,21.13,bobo
2001,9,23,27.65,21.68,bobo
2001,9,24,30.21,20.76,bobo
2001,9,25,31.61,21.39,bobo
2001,9,26,30.37,22,bobo
2001,9,27,31.3,21.2,bobo
2001,9,28,32.21,21.7,bobo
2001,9,29,30.9,21.41,bobo
2001,9,30,31.77,20.76,bobo
2001,10,1,32.41,21.52,bobo
2001,10,2,31.66,21.63,bobo
2001,10,3,30,22.12,bobo
2001,10,4,31.16,21.3,bobo
2001,10,5,31.06,20.98,bobo
2001,10,6,31.94,21.65,bobo
2001,10,7,31.76,21.83,bobo
2001,10,8,31.82,21.55,bobo
2001,10,9,31.4,20.53,bobo
2001,10,10,32.3,20.95,bobo
2001,10,11,32.13,23.05,bobo
2001,10,12,32.72,21.93,bobo
2001,10,13,33.41,22.61,bobo
2001,10,14,33.08,21.36,bobo
2001,10,15,32.75,22.16,bobo
2001,10,16,33.33,21.1,bobo
2001,10,17,33.99,21.51,bobo
2001,10,18,33.01,21.03,bobo
2001,10,19,34.65,22.16,bobo
2001,10,20,35.02,24.08,bobo
2001,10,21,34.33,21.98,bobo
2001,10,22,35.16,22.83,bobo
2001,10,23,34.71,21.23,bobo
2001,10,24,34.81,21.9,bobo
2001,10,25,33.58,21.07,bobo
2001,10,26,31.47,22.6,bobo
2001,10,27,32.54,22.95,bobo
2001,10,28,33.48,21.03,bobo
2001,10,29,34.04,19.53,bobo
2001,10,30,33.4,19.21,bobo
2001,10,31,33.68,20.31,bobo
2001,11,1,33.26,20.95,bobo
2001,11,2,34.2,17.7,bobo
2001,11,3,34.94,16.14,bobo
2001,11,4,35.05,17.86,bobo
2001,11,5,35.24,18.41,bobo
2001,11,6,35.62,18.3,bobo
2001,11,7,35.92,17.85,bobo
2001,11,8,36.33,17.57,bobo
2001,11,9,35.73,18.84,bobo
2001,11,10,35.25,20.63,bobo
2001,11,11,35.27,19.57,bobo
2001,11,12,34.12,22.15,bobo
2001,11,13,33.26,23.63,bobo
2001,11,14,33.26,19.12,bobo
2001,11,15,35.69,19.19,bobo
2001,11,16,35.9,19.19,bobo
2001,11,17,36.15,16.75,bobo
2001,11,18,35.65,14.65,bobo
2001,11,19,35.62,15.47,bobo
2001,11,20,34.89,14.64,bobo
2001,11,21,35.23,18.38,bobo
2001,11,22,33.95,17.62,bobo
2001,11,23,34.83,18.75,bobo
2001,11,24,35.62,21.84,bobo
2001,11,25,35.46,21.4,bobo
2001,11,26,35.4,20.63,bobo
2001,11,27,36.12,20.54,bobo
2001,11,28,34.51,21.69,bobo
2001,11,29,36.05,19.15,bobo
2001,11,30,35.66,16.51,bobo
2001,12,1,32.83,16.15,bobo
2001,12,2,34.75,17.18,bobo
2001,12,3,34.05,16.79,bobo
2001,12,4,35.56,15.85,bobo
2001,12,5,35.94,17.4,bobo
2001,12,6,35.9,15.99,bobo
2001,12,7,35.21,16.33,bobo
2001,12,8,34.28,15.52,bobo
2001,12,9,34.08,15.21,bobo
2001,12,10,35.02,15.71,bobo
2001,12,11,34.36,17.03,bobo
2001,12,12,35.51,19.11,bobo
2001,12,13,35.12,16.48,bobo
2001,12,14,36.17,16.81,bobo
2001,12,15,37.26,17.25,bobo
2001,12,16,38.04,18.6,bobo
2001,12,17,38.08,18.34,bobo
2001,12,18,38.22,19.08,bobo
2001,12,19,37.23,19.65,bobo
2001,12,20,36.74,19.2,bobo
2001,12,21,35.91,19.94,bobo
2001,12,22,37.62,17.65,bobo
2001,12,23,37.54,19.17,bobo
2001,12,24,36.48,20.26,bobo
2001,12,25,37.2,17.66,bobo
2001,12,26,36.99,16.66,bobo
2001,12,27,37.28,18.33,bobo
2001,12,28,37.77,16.93,bobo
2001,12,29,37.43,16.7,bobo
2001,12,30,36.7,17.34,bobo
2001,12,31,37.24,18.55,bobo
2002,1,1,36.94,17.29,bobo
2002,1,2,36.3,18.5,bobo
2002,1,3,34.98,18.38,bobo
2002,1,4,35.55,16.44,bobo
2002,1,5,35.22,17.14,bobo
2002,1,6,34.72,18.52,bobo
2002,1,7,32.25,18.2,bobo
2002,1,8,32.51,22.19,bobo
2002,1,9,34.3,21.23,bobo
2002,1,10,34.88,18.58,bobo
2002,1,11,33,18.28,bobo
2002,1,12,31.97,17.78,bobo
2002,1,13,32.35,17.63,bobo
2002,1,14,32.3,16.05,bobo
2002,1,15,33.32,15.7,bobo
2002,1,16,34.38,15.97,bobo
2002,1,17,35.14,16.49,bobo
2002,1,18,35.86,16.48,bobo
2002,1,19,35.68,17.73,bobo
2002,1,20,35.78,17.84,bobo
2002,1,21,36.4,17.61,bobo
2002,1,22,36.68,18.23,bobo
2002,1,23,35.81,18.96,bobo
2002,1,24,36.65,18.13,bobo
2002,1,25,36.51,17.69,bobo
2002,1,26,35.44,17.65,bobo
2002,1,27,35.47,17.3,bobo
2002,1,28,34.8,16.3,bobo
2002,1,29,35.1,17.04,bobo
2002,1,30,35.21,17.74,bobo
2002,1,31,33.99,18.97,bobo
2002,2,1,NA,NA,bobo
2002,2,2,35.57,17.13,bobo
2002,2,3,36.97,18.32,bobo
2002,2,4,36.78,18.2,bobo
2002,2,5,36.86,17.87,bobo
2002,2,6,34.83,17.3,bobo
2002,2,7,35.27,17.44,bobo
2002,2,8,37.33,17.21,bobo
2002,2,9,35.76,17.09,bobo
2002,2,10,36.1,16.13,bobo
2002,2,11,35.69,16.42,bobo
2002,2,12,35.29,17.05,bobo
2002,2,13,36.28,16.3,bobo
2002,2,14,37.19,16.79,bobo
2002,2,15,37.8,17.32,bobo
2002,2,16,38.28,17.54,bobo
2002,2,17,37.88,20.04,bobo
2002,2,18,38.96,21.64,bobo
2002,2,19,40.08,20.84,bobo
2002,2,20,40.17,18.32,bobo
2002,2,21,38.1,19.35,bobo
2002,2,22,39.36,19.25,bobo
2002,2,23,39.7,20,bobo
2002,2,24,40.48,20.06,bobo
2002,2,25,39.08,21.55,bobo
2002,2,26,37.77,20.76,bobo
2002,2,27,38.44,19.56,bobo
2002,2,28,38.63,20.37,bobo
2002,3,1,38.87,22.93,bobo
2002,3,2,39.51,24.83,bobo
2002,3,3,39.8,24.62,bobo
2002,3,4,40.73,23.51,bobo
2002,3,5,41.47,22.03,bobo
2002,3,6,40.59,22.26,bobo
2002,3,7,40.9,20.82,bobo
2002,3,8,41.23,21.88,bobo
2002,3,9,40.16,21.69,bobo
2002,3,10,38.85,20.44,bobo
2002,3,11,38.91,21.47,bobo
2002,3,12,39.07,26.62,bobo
2002,3,13,41.57,27.49,bobo
2002,3,14,40.5,24.94,bobo
2002,3,15,40.2,25.33,bobo
2002,3,16,39.45,22.64,bobo
2002,3,17,38.61,22.99,bobo
2002,3,18,36.4,21.29,bobo
2002,3,19,39.03,20.23,bobo
2002,3,20,40.13,20.83,bobo
2002,3,21,40.26,22.33,bobo
2002,3,22,38.38,24.27,bobo
2002,3,23,39.32,25.15,bobo
2002,3,24,35.65,27.47,bobo
2002,3,25,37.98,25.59,bobo
2002,3,26,39.26,26.33,bobo
2002,3,27,39.27,27.01,bobo
2002,3,28,40.7,26.83,bobo
2002,3,29,40.8,27.27,bobo
2002,3,30,42.46,29.28,bobo
2002,3,31,42.81,24.68,bobo
2002,4,1,41.28,25.17,bobo
2002,4,2,42.4,26.15,bobo
2002,4,3,41.18,29.01,bobo
2002,4,4,38.56,29.04,bobo
2002,4,5,38.76,27.15,bobo
2002,4,6,37.65,27.02,bobo
2002,4,7,35.06,25.37,bobo
2002,4,8,33.31,25.51,bobo
2002,4,9,38.07,24.74,bobo
2002,4,10,39.6,26.01,bobo
2002,4,11,37.41,24.92,bobo
2002,4,12,35.37,24.66,bobo
2002,4,13,35.08,25.48,bobo
2002,4,14,37.2,25.39,bobo
2002,4,15,32.22,24.57,bobo
2002,4,16,35.66,23.8,bobo
2002,4,17,39.4,24.33,bobo
2002,4,18,38.95,22.24,bobo
2002,4,19,37.48,22.72,bobo
2002,4,20,37.55,25.33,bobo
2002,4,21,38.87,24.45,bobo
2002,4,22,38.76,25.31,bobo
2002,4,23,40.3,25.28,bobo
2002,4,24,39.38,25.01,bobo
2002,4,25,38.02,23.19,bobo
2002,4,26,38.92,23.55,bobo
2002,4,27,40,22.96,bobo
2002,4,28,39.97,26.08,bobo
2002,4,29,39.37,28.14,bobo
2002,4,30,40.87,27.54,bobo
2002,5,1,40.14,28.44,bobo
2002,5,2,31.19,25.95,bobo
2002,5,3,35.33,24.29,bobo
2002,5,4,35.26,25.41,bobo
2002,5,5,35.83,24.71,bobo
2002,5,6,36.55,25.12,bobo
2002,5,7,37.58,24.62,bobo
2002,5,8,35,25.65,bobo
2002,5,9,36.55,26.26,bobo
2002,5,10,40.51,24.98,bobo
2002,5,11,40.19,24.68,bobo
2002,5,12,35.61,25.8,bobo
2002,5,13,36.83,25.61,bobo
2002,5,14,36.06,25.35,bobo
2002,5,15,38.06,25.2,bobo
2002,5,16,41.21,24.98,bobo
2002,5,17,40.4,26.53,bobo
2002,5,18,40.33,25.98,bobo
2002,5,19,37.73,26.08,bobo
2002,5,20,40.65,26.78,bobo
2002,5,21,38.38,26.55,bobo
2002,5,22,39.16,27.06,bobo
2002,5,23,35.7,26.76,bobo
2002,5,24,37.3,26.36,bobo
2002,5,25,39.86,27.05,bobo
2002,5,26,41.09,26.51,bobo
2002,5,27,41.14,28.01,bobo
2002,5,28,40.14,26.82,bobo
2002,5,29,40.02,26.37,bobo
2002,5,30,37.39,26.5,bobo
2002,5,31,40.05,27.38,bobo
2002,6,1,35.56,25.23,bobo
2002,6,2,33.88,24.53,bobo
2002,6,3,30.69,24.43,bobo
2002,6,4,29.86,22.94,bobo
2002,6,5,34.73,21.89,bobo
2002,6,6,33.5,24.44,bobo
2002,6,7,35.04,23.37,bobo
2002,6,8,36.07,24.15,bobo
2002,6,9,36.68,23.96,bobo
2002,6,10,30.65,24.67,bobo
2002,6,11,36.14,23.07,bobo
2002,6,12,37.49,22.87,bobo
2002,6,13,34.96,24.46,bobo
2002,6,14,35.44,23.4,bobo
2002,6,15,34.65,23.31,bobo
2002,6,16,36.64,23.49,bobo
2002,6,17,36.43,24.08,bobo
2002,6,18,37.41,24.69,bobo
2002,6,19,37.03,25.55,bobo
2002,6,20,32.9,24.23,bobo
2002,6,21,37.55,23.83,bobo
2002,6,22,37.61,24.16,bobo
2002,6,23,36.73,24.69,bobo
2002,6,24,33.16,24.08,bobo
2002,6,25,34.4,23.37,bobo
2002,6,26,35.93,23.88,bobo
2002,6,27,32.3,24.23,bobo
2002,6,28,33,23.22,bobo
2002,6,29,34.08,23.15,bobo
2002,6,30,34.58,23.73,bobo
2002,7,1,35.83,23.08,bobo
2002,7,2,33.54,24.04,bobo
2002,7,3,35.02,23.94,bobo
2002,7,4,30.73,24.14,bobo
2002,7,5,30.89,22.41,bobo
2002,7,6,33.77,22.02,bobo
2002,7,7,31.08,22.63,bobo
2002,7,8,33.48,22.87,bobo
2002,7,9,31.5,23.18,bobo
2002,7,10,28.65,23.09,bobo
2002,7,11,33.72,21.75,bobo
2002,7,12,34.12,21.84,bobo
2002,7,13,34.01,22.69,bobo
2002,7,14,34.6,22.87,bobo
2002,7,15,31.71,22.68,bobo
2002,7,16,30.65,23.62,bobo
2002,7,17,32.46,22.65,bobo
2002,7,18,34.36,23.28,bobo
2002,7,19,33.65,23.61,bobo
2002,7,20,29.45,23.1,bobo
2002,7,21,30.14,23.62,bobo
2002,7,22,30.23,21.96,bobo
2002,7,23,29.74,22.29,bobo
2002,7,24,29.4,21.68,bobo
2002,7,25,32.45,20.91,bobo
2002,7,26,30.37,22.26,bobo
2002,7,27,29.3,22.49,bobo
2002,7,28,29.9,21.94,bobo
2002,7,29,27.4,21.86,bobo
2002,7,30,30.23,22.15,bobo
2002,7,31,29.83,21.99,bobo
2002,8,1,28.88,21.91,bobo
2002,8,2,30.52,21.92,bobo
2002,8,3,29.96,21.98,bobo
2002,8,4,30.67,21.62,bobo
2002,8,5,30.15,22.37,bobo
2002,8,6,26.44,22.16,bobo
