YEAR,MM,DD,T2M_MAX,T2M_MIN,NAMES
1988,9,14,30.89,21.98,ouagadougou
1988,9,15,31.08,22.52,ouagadougou
1988,9,16,32.24,23.31,ouagadougou
1988,9,17,29.85,22.08,ouagadougou
1988,9,18,31.8,21.73,ouagadougou
1988,9,19,34.15,21.04,ouagadougou
1988,9,20,32.85,22.32,ouagadougou
1988,9,21,29.96,22.97,ouagadougou
1988,9,22,30.76,22.73,ouagadougou
1988,9,23,28.57,22.48,ouagadougou
1988,9,24,30.5,21.43,ouagadougou
1988,9,25,31.34,21.65,ouagadougou
1988,9,26,32.27,20.77,ouagadougou
1988,9,27,33.23,21.13,ouagadougou
1988,9,28,32.66,21.9,ouagadougou
1988,9,29,31.05,22.18,ouagadougou
1988,9,30,32.8,21.84,ouagadougou
1988,10,1,30.82,22.55,ouagadougou
1988,10,2,32.83,22.11,ouagadougou
1988,10,3,32.82,21.51,ouagadougou
1988,10,4,32.96,20.89,ouagadougou
1988,10,5,34.46,20.12,ouagadougou
1988,10,6,34.66,19.9,ouagadougou
1988,10,7,34.58,18.85,ouagadougou
1988,10,8,34.74,18.71,ouagadougou
1988,10,9,35.44,20.99,ouagadougou
1988,10,10,35.62,21.7,ouagadougou
1988,10,11,33.89,23.15,ouagadougou
1988,10,12,32.71,22.87,ouagadougou
1988,10,13,33.94,22.07,ouagadougou
1988,10,14,34.83,22.51,ouagadougou
1988,10,15,35.92,22.3,ouagadougou
1988,10,16,36.72,22.24,ouagadougou
1988,10,17,36.55,23.15,ouagadougou
1988,10,18,35.11,23.4,ouagadougou
1988,10,19,34.19,23.08,ouagadougou
1988,10,20,34.4,22.12,ouagadougou
1988,10,21,36.31,21.28,ouagadougou
1988,10,22,36.44,19.37,ouagadougou
1988,10,23,36.94,22.49,ouagadougou
1988,10,24,37.06,21.58,ouagadougou
1988,10,25,36.4,23.06,ouagadougou
1988,10,26,36.21,23.74,ouagadougou
1988,10,27,36.99,23.25,ouagadougou
1988,10,28,36.34,20.01,ouagadougou
1988,10,29,36.37,18.95,ouagadougou
1988,10,30,35.97,20.48,ouagadougou
1988,10,31,35.57,19.23,ouagadougou
1988,11,1,34.7,22.32,ouagadougou
1988,11,2,35.28,21.38,ouagadougou
1988,11,3,34.59,22.3,ouagadougou
1988,11,4,34.32,18.98,ouagadougou
1988,11,5,35.94,17.55,ouagadougou
1988,11,6,35.69,17.95,ouagadougou
1988,11,7,35.21,15.2,ouagadougou
1988,11,8,34.72,14.33,ouagadougou
1988,11,9,35.12,15.4,ouagadougou
1988,11,10,35.51,18.6,ouagadougou
1988,11,11,35.2,15.13,ouagadougou
1988,11,12,35.77,15.48,ouagadougou
1988,11,13,36.05,18.08,ouagadougou
1988,11,14,35.18,16.82,ouagadougou
1988,11,15,34.8,16.01,ouagadougou
1988,11,16,34.88,15.89,ouagadougou
1988,11,17,34.4,16.47,ouagadougou
1988,11,18,35.35,16.84,ouagadougou
1988,11,19,35.06,15.94,ouagadougou
1988,11,20,33.44,16.55,ouagadougou
1988,11,21,33.45,15.14,ouagadougou
1988,11,22,34.45,16.06,ouagadougou
1988,11,23,35.44,20.54,ouagadougou
1988,11,24,36.68,20.59,ouagadougou
1988,11,25,36.08,19.12,ouagadougou
1988,11,26,34.9,22.4,ouagadougou
1988,11,27,32.18,23.51,ouagadougou
1988,11,28,27.6,21.83,ouagadougou
1988,11,29,29.27,21.4,ouagadougou
1988,11,30,33.19,19.69,ouagadougou
1988,12,1,30.21,17.23,ouagadougou
1988,12,2,34.12,18.19,ouagadougou
1988,12,3,35.44,17.89,ouagadougou
1988,12,4,35.47,17.59,ouagadougou
1988,12,5,35.08,15.57,ouagadougou
1988,12,6,34.71,16.14,ouagadougou
1988,12,7,34.8,18.7,ouagadougou
1988,12,8,34.45,17.08,ouagadougou
1988,12,9,32.47,17.7,ouagadougou
1988,12,10,32.08,14.17,ouagadougou
1988,12,11,30.92,12.56,ouagadougou
1988,12,12,30.23,11.44,ouagadougou
1988,12,13,31.2,11.73,ouagadougou
1988,12,14,32.35,12.96,ouagadougou
1988,12,15,31.21,14.17,ouagadougou
1988,12,16,28.38,14.51,ouagadougou
1988,12,17,32.51,14.14,ouagadougou
1988,12,18,33.65,14.89,ouagadougou
1988,12,19,33.48,16.12,ouagadougou
1988,12,20,33.11,14.91,ouagadougou
1988,12,21,32.61,14.71,ouagadougou
1988,12,22,30.41,13.82,ouagadougou
1988,12,23,26.77,12.32,ouagadougou
1988,12,24,26.79,10.55,ouagadougou
1988,12,25,29.65,11.24,ouagadougou
1988,12,26,31.63,13.55,ouagadougou
1988,12,27,31.77,15.42,ouagadougou
1988,12,28,31.86,15.35,ouagadougou
1988,12,29,31.54,15.03,ouagadougou
1988,12,30,31.44,14.46,ouagadougou
1988,12,31,30.3,14.51,ouagadougou
1989,1,1,28.68,11.61,ouagadougou
1989,1,2,27.32,10.29,ouagadougou
1989,1,3,27.58,9.68,ouagadougou
1989,1,4,28.18,10.63,ouagadougou
1989,1,5,28.73,10.75,ouagadougou
1989,1,6,28.32,12.46,ouagadougou
1989,1,7,29.23,12.84,ouagadougou
1989,1,8,31.21,13.71,ouagadougou
1989,1,9,32.07,14.01,ouagadougou
1989,1,10,32.25,14.25,ouagadougou
1989,1,11,31.78,14.01,ouagadougou
1989,1,12,31.88,13.54,ouagadougou
1989,1,13,32.57,14.38,ouagadougou
1989,1,14,33.68,14.7,ouagadougou
1989,1,15,33.94,13.34,ouagadougou
1989,1,16,33.67,13.83,ouagadougou
1989,1,17,34.4,14.69,ouagadougou
1989,1,18,33.56,15.13,ouagadougou
1989,1,19,32.98,14.55,ouagadougou
1989,1,20,33.78,14.34,ouagadougou
1989,1,21,34.07,14.35,ouagadougou
1989,1,22,32.58,13.67,ouagadougou
1989,1,23,31.56,11.9,ouagadougou
1989,1,24,33.3,13.47,ouagadougou
1989,1,25,32.76,13.91,ouagadougou
1989,1,26,33.37,15.18,ouagadougou
1989,1,27,33.57,14.57,ouagadougou
1989,1,28,33.51,13.8,ouagadougou
1989,1,29,34.01,13.85,ouagadougou
1989,1,30,34.12,15.43,ouagadougou
1989,1,31,34.11,16.6,ouagadougou
1989,2,1,33.26,15.54,ouagadougou
1989,2,2,32.37,15.5,ouagadougou
1989,2,3,31.3,14.43,ouagadougou
1989,2,4,31.7,13.52,ouagadougou
1989,2,5,31.89,13.94,ouagadougou
1989,2,6,32.76,14.35,ouagadougou
1989,2,7,34.14,15.43,ouagadougou
1989,2,8,34.78,15.77,ouagadougou
1989,2,9,35.49,16.44,ouagadougou
1989,2,10,35.28,16.78,ouagadougou
1989,2,11,35.88,17.8,ouagadougou
1989,2,12,36.23,17.87,ouagadougou
1989,2,13,35.19,18.65,ouagadougou
1989,2,14,35.76,19.69,ouagadougou
1989,2,15,34.62,17.96,ouagadougou
1989,2,16,35.26,17.03,ouagadougou
1989,2,17,35.63,18.64,ouagadougou
1989,2,18,34.09,17.12,ouagadougou
1989,2,19,32.89,16.36,ouagadougou
1989,2,20,31.87,14.88,ouagadougou
1989,2,21,32.67,14.22,ouagadougou
1989,2,22,34.22,15.15,ouagadougou
1989,2,23,35.6,16.75,ouagadougou
1989,2,24,36.54,17.63,ouagadougou
1989,2,25,37.23,18.74,ouagadougou
1989,2,26,37.17,20.05,ouagadougou
1989,2,27,39.32,20.59,ouagadougou
1989,2,28,38.96,19.29,ouagadougou
1989,3,1,39.32,21.3,ouagadougou
1989,3,2,40.06,21.45,ouagadougou
1989,3,3,40.04,19.88,ouagadougou
1989,3,4,38.67,19.48,ouagadougou
1989,3,5,38.87,19.12,ouagadougou
1989,3,6,38.59,19.4,ouagadougou
1989,3,7,38.74,18.85,ouagadougou
1989,3,8,39.23,17.73,ouagadougou
1989,3,9,39.08,18.2,ouagadougou
1989,3,10,39.53,19.55,ouagadougou
1989,3,11,34.23,25.89,ouagadougou
1989,3,12,35.62,25.28,ouagadougou
1989,3,13,34.42,25.1,ouagadougou
1989,3,14,37.41,24.49,ouagadougou
1989,3,15,29.67,24.02,ouagadougou
1989,3,16,29.55,23.73,ouagadougou
1989,3,17,34.24,23.32,ouagadougou
1989,3,18,27.67,22.51,ouagadougou
1989,3,19,36.62,20.52,ouagadougou
1989,3,20,38.84,24.46,ouagadougou
1989,3,21,38.79,25.02,ouagadougou
1989,3,22,35.3,23.62,ouagadougou
1989,3,23,36.53,21.13,ouagadougou
1989,3,24,36.7,19.34,ouagadougou
1989,3,25,36.83,19.33,ouagadougou
1989,3,26,37.61,18.47,ouagadougou
1989,3,27,38.79,17.88,ouagadougou
1989,3,28,39.41,20.73,ouagadougou
1989,3,29,39.09,20.62,ouagadougou
1989,3,30,33.48,25.26,ouagadougou
1989,3,31,38.54,21.6,ouagadougou
1989,4,1,39.35,20.02,ouagadougou
1989,4,2,39.54,21.12,ouagadougou
1989,4,3,40.81,21.34,ouagadougou
1989,4,4,39.39,24.48,ouagadougou
1989,4,5,39.66,22.62,ouagadougou
1989,4,6,41.02,23.4,ouagadougou
1989,4,7,38.66,21.2,ouagadougou
1989,4,8,41.48,20.19,ouagadougou
1989,4,9,42.48,21.23,ouagadougou
1989,4,10,42.62,25.8,ouagadougou
1989,4,11,41.55,25.1,ouagadougou
1989,4,12,41.02,24.43,ouagadougou
1989,4,13,40.38,23.4,ouagadougou
1989,4,14,41.05,26.31,ouagadougou
1989,4,15,41.68,27.7,ouagadougou
1989,4,16,40.15,26.97,ouagadougou
1989,4,17,41.65,24.8,ouagadougou
1989,4,18,39.63,25.68,ouagadougou
1989,4,19,37.95,27.52,ouagadougou
1989,4,20,41.05,27.84,ouagadougou
1989,4,21,42.47,24.6,ouagadougou
1989,4,22,41.62,25.47,ouagadougou
1989,4,23,41.37,28.7,ouagadougou
1989,4,24,37.61,28.31,ouagadougou
1989,4,25,41.95,28.09,ouagadougou
1989,4,26,42.12,27.51,ouagadougou
1989,4,27,41.02,26.2,ouagadougou
1989,4,28,40.72,25.8,ouagadougou
1989,4,29,41.3,24.9,ouagadougou
1989,4,30,41.84,27.1,ouagadougou
1989,5,1,40.22,26.88,ouagadougou
1989,5,2,40.18,27.69,ouagadougou
1989,5,3,41.29,27.42,ouagadougou
1989,5,4,41.47,27.26,ouagadougou
1989,5,5,39.75,27.66,ouagadougou
1989,5,6,40.2,27.69,ouagadougou
1989,5,7,41.58,25.54,ouagadougou
1989,5,8,40.87,22.54,ouagadougou
1989,5,9,40.4,25.33,ouagadougou
1989,5,10,39.1,27.32,ouagadougou
1989,5,11,40.3,28.71,ouagadougou
1989,5,12,39.69,27.15,ouagadougou
1989,5,13,39.84,25.89,ouagadougou
1989,5,14,40.76,26.09,ouagadougou
1989,5,15,41.45,26.45,ouagadougou
1989,5,16,41.77,26.4,ouagadougou
1989,5,17,41.89,27.08,ouagadougou
1989,5,18,40.95,28.44,ouagadougou
1989,5,19,40.56,28.76,ouagadougou
1989,5,20,36.65,26.9,ouagadougou
1989,5,21,39.41,26.98,ouagadougou
1989,5,22,38.6,26.37,ouagadougou
1989,5,23,38.67,26.65,ouagadougou
1989,5,24,38.83,25.76,ouagadougou
1989,5,25,36.4,27.02,ouagadougou
1989,5,26,39.64,26.39,ouagadougou
1989,5,27,39.64,26.24,ouagadougou
1989,5,28,39.15,26.43,ouagadougou
1989,5,29,41.54,27.08,ouagadougou
1989,5,30,41.46,26.57,ouagadougou
1989,5,31,39.92,26.44,ouagadougou
1989,6,1,40.83,25.9,ouagadougou
1989,6,2,41.2,26.65,ouagadougou
1989,6,3,39.48,27.17,ouagadougou
1989,6,4,35.31,25.99,ouagadougou
1989,6,5,38.61,26.33,ouagadougou
1989,6,6,33.3,26.48,ouagadougou
1989,6,7,39.74,24.87,ouagadougou
1989,6,8,35.2,26.63,ouagadougou
1989,6,9,33.41,25.51,ouagadougou
1989,6,10,33.27,24.78,ouagadougou
1989,6,11,38.04,23.01,ouagadougou
1989,6,12,40.71,24.74,ouagadougou
1989,6,13,35.58,26.15,ouagadougou
1989,6,14,37.76,25.12,ouagadougou
1989,6,15,34.38,24.43,ouagadougou
1989,6,16,35.57,24.79,ouagadougou
1989,6,17,34.48,24.87,ouagadougou
1989,6,18,39.19,23.59,ouagadougou
1989,6,19,37.59,24.53,ouagadougou
1989,6,20,37.04,24.63,ouagadougou
1989,6,21,33.26,24.48,ouagadougou
1989,6,22,34.87,23.37,ouagadougou
1989,6,23,35.34,23.51,ouagadougou
1989,6,24,34.83,24.26,ouagadougou
1989,6,25,31.8,23.31,ouagadougou
1989,6,26,35.09,23.44,ouagadougou
1989,6,27,32.94,23.61,ouagadougou
1989,6,28,32.33,22.79,ouagadougou
1989,6,29,33,21.86,ouagadougou
1989,6,30,31.08,22.38,ouagadougou
1989,7,1,33.16,21.63,ouagadougou
1989,7,2,32.85,21.88,ouagadougou
1989,7,3,35.09,21.15,ouagadougou
1989,7,4,35.29,22.87,ouagadougou
1989,7,5,32.62,22.75,ouagadougou
1989,7,6,32.92,22.55,ouagadougou
1989,7,7,30.24,22.08,ouagadougou
1989,7,8,34.05,20.93,ouagadougou
1989,7,9,29.61,23.3,ouagadougou
1989,7,10,28.16,22.74,ouagadougou
1989,7,11,31.82,21.9,ouagadougou
1989,7,12,32.56,22.01,ouagadougou
1989,7,13,30.29,22.41,ouagadougou
1989,7,14,31.6,22.03,ouagadougou
1989,7,15,31.4,21.92,ouagadougou
1989,7,16,32.25,22.11,ouagadougou
1989,7,17,33.8,23.01,ouagadougou
1989,7,18,29.69,23.25,ouagadougou
1989,7,19,33.53,21.69,ouagadougou
1989,7,20,33.25,22.23,ouagadougou
1989,7,21,30.39,22.79,ouagadougou
1989,7,22,31.71,22.43,ouagadougou
1989,7,23,28.18,22.62,ouagadougou
1989,7,24,32.31,21.87,ouagadougou
1989,7,25,32.15,22.06,ouagadougou
1989,7,26,32.08,22.12,ouagadougou
1989,7,27,34.1,21.73,ouagadougou
1989,7,28,31.42,22.53,ouagadougou
1989,7,29,33.25,23.01,ouagadougou
1989,7,30,30.17,22.98,ouagadougou
1989,7,31,32.06,22.18,ouagadougou
1989,8,1,30.12,22.54,ouagadougou
1989,8,2,32.62,21.32,ouagadougou
1989,8,3,34.71,21.79,ouagadougou
1989,8,4,30.93,22.8,ouagadougou
1989,8,5,29.18,22.6,ouagadougou
1989,8,6,30.21,21.46,ouagadougou
1989,8,7,30.37,21.89,ouagadougou
1989,8,8,30.76,21.67,ouagadougou
1989,8,9,27.24,22.13,ouagadougou
1989,8,10,29.32,21.63,ouagadougou
1989,8,11,30.51,20.51,ouagadougou
1989,8,12,29.19,21.58,ouagadougou
1989,8,13,30.48,22.14,ouagadougou
1989,8,14,28.21,22.08,ouagadougou
1989,8,15,28.79,21.13,ouagadougou
1989,8,16,30.17,20.36,ouagadougou
1989,8,17,29.98,21.36,ouagadougou
1989,8,18,31.08,21.77,ouagadougou
1989,8,19,32.15,22.15,ouagadougou
1989,8,20,29.74,22.4,ouagadougou
1989,8,21,28.03,22.02,ouagadougou
1989,8,22,29.58,22.24,ouagadougou
1989,8,23,30.44,20.78,ouagadougou
1989,8,24,28.98,21.68,ouagadougou
1989,8,25,28.05,21.87,ouagadougou
1989,8,26,28.75,21.73,ouagadougou
1989,8,27,30.96,21.63,ouagadougou
1989,8,28,31.37,21.53,ouagadougou
1989,8,29,29.79,21.79,ouagadougou
1989,8,30,31.65,21.3,ouagadougou
1989,8,31,32.98,21.52,ouagadougou
1989,9,1,31.67,21.9,ouagadougou
1989,9,2,31.12,23.23,ouagadougou
1989,9,3,32.26,21.59,ouagadougou
1989,9,4,31.49,22.4,ouagadougou
1989,9,5,31.52,21.03,ouagadougou
1989,9,6,32.15,21.21,ouagadougou
1989,9,7,28.76,21.31,ouagadougou
1989,9,8,29.01,20.92,ouagadougou
1989,9,9,31.58,21.14,ouagadougou
1989,9,10,32.76,22.01,ouagadougou
1989,9,11,29.11,21.74,ouagadougou
1989,9,12,33.15,21.02,ouagadougou
1989,9,13,33.52,22.4,ouagadougou
1989,9,14,29.59,22.38,ouagadougou
1989,9,15,32.87,21.37,ouagadougou
1989,9,16,32.09,21.86,ouagadougou
1989,9,17,28.98,22.45,ouagadougou
1989,9,18,31.78,20.01,ouagadougou
1989,9,19,33.65,20.71,ouagadougou
1989,9,20,34.62,20.62,ouagadougou
1989,9,21,32.37,21.81,ouagadougou
1989,9,22,30.85,21.85,ouagadougou
1989,9,23,32.5,20.83,ouagadougou
1989,9,24,33.76,20.71,ouagadougou
1989,9,25,34.92,21.36,ouagadougou
1989,9,26,30.95,22.73,ouagadougou
1989,9,27,31.65,22.01,ouagadougou
1989,9,28,34.18,21.08,ouagadougou
1989,9,29,35.35,21.06,ouagadougou
1989,9,30,32.22,22.08,ouagadougou
1989,10,1,32.27,22.53,ouagadougou
1989,10,2,33.53,21.96,ouagadougou
1989,10,3,31.43,22.83,ouagadougou
1989,10,4,31.08,21.89,ouagadougou
1989,10,5,29.7,22.12,ouagadougou
1989,10,6,32.38,21.49,ouagadougou
1989,10,7,29.08,22.14,ouagadougou
1989,10,8,32.28,21.77,ouagadougou
1989,10,9,32.83,21.58,ouagadougou
1989,10,10,32.9,22.34,ouagadougou
1989,10,11,34.2,21.76,ouagadougou
1989,10,12,34.3,22.17,ouagadougou
1989,10,13,34.35,22.4,ouagadougou
1989,10,14,33.83,23.02,ouagadougou
1989,10,15,34.34,21.73,ouagadougou
1989,10,16,34.1,21.41,ouagadougou
1989,10,17,32.83,21.62,ouagadougou
1989,10,18,34.45,21.49,ouagadougou
1989,10,19,34.73,20.83,ouagadougou
1989,10,20,34.38,19.98,ouagadougou
1989,10,21,34.19,19.53,ouagadougou
1989,10,22,33.85,18.85,ouagadougou
1989,10,23,34.47,21.29,ouagadougou
1989,10,24,34.44,19.18,ouagadougou
1989,10,25,32.46,21.03,ouagadougou
1989,10,26,35.14,17.39,ouagadougou
1989,10,27,35.51,18.41,ouagadougou
1989,10,28,35.9,20.24,ouagadougou
1989,10,29,35.24,21.07,ouagadougou
1989,10,30,35.68,19.99,ouagadougou
1989,10,31,35.8,18.98,ouagadougou
1989,11,1,34.03,18.88,ouagadougou
1989,11,2,33.44,17.26,ouagadougou
1989,11,3,32.86,17.12,ouagadougou
1989,11,4,34.07,16.26,ouagadougou
1989,11,5,34.89,18.62,ouagadougou
1989,11,6,32.55,19.64,ouagadougou
1989,11,7,34.56,18.58,ouagadougou
1989,11,8,32.52,17.54,ouagadougou
1989,11,9,35.46,17.35,ouagadougou
1989,11,10,34.81,18.93,ouagadougou
1989,11,11,34.33,17.69,ouagadougou
1989,11,12,34.54,17.8,ouagadougou
1989,11,13,33.8,17.6,ouagadougou
1989,11,14,32.7,19.23,ouagadougou
1989,11,15,33.87,18.01,ouagadougou
1989,11,16,34.46,17.65,ouagadougou
1989,11,17,34.23,18.4,ouagadougou
1989,11,18,34.62,18.33,ouagadougou
1989,11,19,35.15,18.22,ouagadougou
1989,11,20,35.52,17.8,ouagadougou
1989,11,21,35.1,17.76,ouagadougou
1989,11,22,35.28,16.62,ouagadougou
1989,11,23,34.94,16.61,ouagadougou
1989,11,24,33.67,18.63,ouagadougou
1989,11,25,34.7,18.48,ouagadougou
1989,11,26,35.4,17.14,ouagadougou
1989,11,27,35.33,16.41,ouagadougou
1989,11,28,35.23,16.07,ouagadougou
1989,11,29,35.04,15.33,ouagadougou
1989,11,30,33.88,16.29,ouagadougou
1989,12,1,35.18,15.7,ouagadougou
1989,12,2,34.29,16.62,ouagadougou
1989,12,3,34.54,18.48,ouagadougou
1989,12,4,34.77,19.23,ouagadougou
1989,12,5,33.9,18.03,ouagadougou
1989,12,6,32.58,17.98,ouagadougou
1989,12,7,33.53,18.23,ouagadougou
1989,12,8,34.24,17.26,ouagadougou
1989,12,9,34.53,17.03,ouagadougou
1989,12,10,34.6,15.56,ouagadougou
1989,12,11,34.99,14.45,ouagadougou
1989,12,12,34.04,16.72,ouagadougou
1989,12,13,32.09,18.62,ouagadougou
1989,12,14,31.61,17.46,ouagadougou
1989,12,15,33.8,15.44,ouagadougou
1989,12,16,33.4,15.3,ouagadougou
1989,12,17,32.71,14.71,ouagadougou
1989,12,18,31.82,15.95,ouagadougou
1989,12,19,31.94,14.77,ouagadougou
1989,12,20,30.32,15.61,ouagadougou
1989,12,21,31.33,13.97,ouagadougou
1989,12,22,30.89,16.05,ouagadougou
1989,12,23,30.94,15.24,ouagadougou
1989,12,24,31.73,14.67,ouagadougou
1989,12,25,31.57,13.9,ouagadougou
1989,12,26,32.05,13.83,ouagadougou
1989,12,27,30.71,14.22,ouagadougou
1989,12,28,33.48,17.85,ouagadougou
1989,12,29,34.06,20.29,ouagadougou
1989,12,30,30.92,22.04,ouagadougou
1989,12,31,29.5,21.2,ouagadougou
1990,1,1,32.56,17.7,ouagadougou
1990,1,2,32.27,16.78,ouagadougou
1990,1,3,33.64,16.13,ouagadougou
1990,1,4,34.04,15.36,ouagadougou
1990,1,5,33.46,15.75,ouagadougou
1990,1,6,33.64,15.23,ouagadougou
1990,1,7,34.92,14.84,ouagadougou
1990,1,8,33.47,17.19,ouagadougou
1990,1,9,33.65,18.31,ouagadougou
1990,1,10,34.1,18.08,ouagadougou
1990,1,11,34.5,18.29,ouagadougou
1990,1,12,35.08,19.17,ouagadougou
1990,1,13,35.13,18.11,ouagadougou
1990,1,14,35.08,18.16,ouagadougou
1990,1,15,33.09,17.08,ouagadougou
1990,1,16,34.6,15.48,ouagadougou
1990,1,17,35.53,16.37,ouagadougou
1990,1,18,36.11,16.76,ouagadougou
1990,1,19,36.75,17.44,ouagadougou
1990,1,20,35.59,19.09,ouagadougou
1990,1,21,31.02,17.1,ouagadougou
1990,1,22,28.12,16.24,ouagadougou
1990,1,23,29.3,14.24,ouagadougou
1990,1,24,31.45,14.3,ouagadougou
1990,1,25,32.98,14.68,ouagadougou
1990,1,26,32.71,16.02,ouagadougou
1990,1,27,33.55,17.32,ouagadougou
1990,1,28,35.08,17.59,ouagadougou
1990,1,29,34.91,18.31,ouagadougou
1990,1,30,34.98,19.18,ouagadougou
1990,1,31,36.47,17.88,ouagadougou
1990,2,1,36.85,17.47,ouagadougou
1990,2,2,36.88,17.94,ouagadougou
1990,2,3,37.28,17.99,ouagadougou
1990,2,4,34.82,19.04,ouagadougou
1990,2,5,35.49,18.3,ouagadougou
1990,2,6,33.84,16.87,ouagadougou
1990,2,7,32.77,17.18,ouagadougou
1990,2,8,33.04,16.09,ouagadougou
1990,2,9,33.95,15.19,ouagadougou
1990,2,10,34.15,14.95,ouagadougou
1990,2,11,32.94,16.16,ouagadougou
1990,2,12,32.98,16.4,ouagadougou
1990,2,13,33.87,15.07,ouagadougou
1990,2,14,35.91,15.15,ouagadougou
1990,2,15,36.96,17.45,ouagadougou
1990,2,16,37.34,18.36,ouagadougou
1990,2,17,38.29,18.64,ouagadougou
1990,2,18,38.91,19.49,ouagadougou
1990,2,19,38.53,19.23,ouagadougou
1990,2,20,38.55,22.12,ouagadougou
1990,2,21,38.96,21.15,ouagadougou
1990,2,22,37.67,18.06,ouagadougou
1990,2,23,34.76,18.26,ouagadougou
1990,2,24,33.19,20.14,ouagadougou
1990,2,25,32.75,16.54,ouagadougou
1990,2,26,33.38,15.94,ouagadougou
1990,2,27,34.58,18.13,ouagadougou
1990,2,28,36.09,18.05,ouagadougou
1990,3,1,37.16,18.41,ouagadougou
1990,3,2,37.87,19,ouagadougou
1990,3,3,38.49,18.98,ouagadougou
1990,3,4,39.69,20.64,ouagadougou
1990,3,5,39.69,21.12,ouagadougou
1990,3,6,39.9,20.31,ouagadougou
1990,3,7,38.46,20.73,ouagadougou
1990,3,8,37.62,18.42,ouagadougou
1990,3,9,37.37,19.66,ouagadougou
1990,3,10,37.19,20.79,ouagadougou
1990,3,11,36.32,20.59,ouagadougou
1990,3,12,35.28,19.13,ouagadougou
1990,3,13,34.17,18.52,ouagadougou
1990,3,14,35.52,18.02,ouagadougou
1990,3,15,37.59,18.83,ouagadougou
1990,3,16,38.52,19.35,ouagadougou
1990,3,17,39.41,19.77,ouagadougou
1990,3,18,40.05,20.15,ouagadougou
1990,3,19,39.28,21.25,ouagadougou
1990,3,20,37.75,21.29,ouagadougou
1990,3,21,37.01,20.37,ouagadougou
1990,3,22,37.19,19.36,ouagadougou
1990,3,23,38.13,18.68,ouagadougou
1990,3,24,37.07,19.58,ouagadougou
1990,3,25,37.01,18.76,ouagadougou
1990,3,26,38.36,18.34,ouagadougou
1990,3,27,39.83,18.61,ouagadougou
1990,3,28,41.04,19.9,ouagadougou
1990,3,29,41.88,22.44,ouagadougou
1990,3,30,41.39,23.12,ouagadougou
1990,3,31,39.7,29.19,ouagadougou
1990,4,1,41.83,26.51,ouagadougou
1990,4,2,41.85,22.18,ouagadougou
1990,4,3,41.84,21.37,ouagadougou
1990,4,4,43.02,23.06,ouagadougou
1990,4,5,42.62,24.93,ouagadougou
1990,4,6,41.74,28.21,ouagadougou
1990,4,7,39.51,27.87,ouagadougou
1990,4,8,39.76,27.27,ouagadougou
1990,4,9,40.08,27.34,ouagadougou
1990,4,10,37.23,27.76,ouagadougou
1990,4,11,37.16,26.98,ouagadougou
1990,4,12,39.63,26.07,ouagadougou
1990,4,13,41.14,24.48,ouagadougou
1990,4,14,39.07,26.11,ouagadougou
1990,4,15,36.08,27.08,ouagadougou
1990,4,16,37.78,26.34,ouagadougou
1990,4,17,39.46,25.08,ouagadougou
1990,4,18,39.21,28.24,ouagadougou
1990,4,19,39.54,26.12,ouagadougou
1990,4,20,35.08,25.65,ouagadougou
1990,4,21,39.69,25.74,ouagadougou
1990,4,22,41.87,25.91,ouagadougou
1990,4,23,42.18,27.55,ouagadougou
1990,4,24,39.22,28.33,ouagadougou
1990,4,25,42.12,26.98,ouagadougou
1990,4,26,41.17,27.17,ouagadougou
1990,4,27,40.44,27.2,ouagadougou
1990,4,28,39.33,29.06,ouagadougou
1990,4,29,35.48,28.53,ouagadougou
1990,4,30,38.57,25.96,ouagadougou
1990,5,1,40.21,26.58,ouagadougou
1990,5,2,40.24,28.25,ouagadougou
1990,5,3,40.35,26.64,ouagadougou
1990,5,4,40.73,27.59,ouagadougou
1990,5,5,40.08,27.3,ouagadougou
1990,5,6,40.02,27.73,ouagadougou
1990,5,7,35.93,26.48,ouagadougou
1990,5,8,38.3,26.08,ouagadougou
1990,5,9,36.83,26.33,ouagadougou
1990,5,10,32.96,26.19,ouagadougou
1990,5,11,37.83,25.49,ouagadougou
1990,5,12,34.63,26.42,ouagadougou
1990,5,13,37.83,24.73,ouagadougou
1990,5,14,38.45,25.91,ouagadougou
1990,5,15,39.01,24.9,ouagadougou
1990,5,16,37.36,25.69,ouagadougou
1990,5,17,38.58,25.37,ouagadougou
1990,5,18,39.68,26.08,ouagadougou
1990,5,19,37.95,26.3,ouagadougou
1990,5,20,38.59,27.76,ouagadougou
1990,5,21,39.23,25.81,ouagadougou
1990,5,22,36.75,26.02,ouagadougou
1990,5,23,33.92,25.33,ouagadougou
1990,5,24,37.93,25.23,ouagadougou
1990,5,25,35.31,25.92,ouagadougou
1990,5,26,35.98,25.54,ouagadougou
1990,5,27,38.06,24.94,ouagadougou
1990,5,28,31.48,25.83,ouagadougou
1990,5,29,32.06,24.14,ouagadougou
1990,5,30,35.29,24.13,ouagadougou
1990,5,31,35.79,24.49,ouagadougou
1990,6,1,35.63,24.44,ouagadougou
1990,6,2,33.2,24.57,ouagadougou
1990,6,3,32.7,24.67,ouagadougou
1990,6,4,36.42,23.97,ouagadougou
1990,6,5,35.19,24.58,ouagadougou
1990,6,6,31.76,25.48,ouagadougou
1990,6,7,31.33,24.62,ouagadougou
1990,6,8,35.56,24.6,ouagadougou
1990,6,9,36.33,24.05,ouagadougou
1990,6,10,38.36,24.84,ouagadougou
